-0.1685063,-0.205443,2.581774,-0.1686658,0.1049357,2.581128,-0.1677139,0.4062332,2.567216,-0.1785435,0.5598394,2.521534,-0.3587926,0.2893365,2.592765,-0.4964881,0.09713644,2.627358,-0.6599506,0.1462476,2.438086,-0.6904621,0.183298,2.406834,0.009087577,0.2906759,2.601538,0.1051482,0.07761554,2.656611,0.2803322,0.107764,2.495405,0.31242,0.1576031,2.458999,-0.2504824,-0.2046248,2.541217,-0.2867539,-0.5486699,2.514384,-0.2617501,-0.9088079,2.552835,-0.2812439,-0.980753,2.453984,-0.08166242,-0.2005307,2.547458,-0.05214941,-0.5536366,2.525063,-0.0817503,-0.923126,2.574043,-0.05287981,-0.9954056,2.477605,-0.1681368,0.3321584,2.57309,-0.7346061,0.2372574,2.365434,-0.6536973,0.2110834,2.381613,0.3658339,0.2181477,2.410295,0.2522044,0.1855576,2.411455
-0.1682846,-0.2054555,2.582026,-0.1681571,0.1048992,2.581778,-0.1668768,0.4061981,2.568389,-0.1774637,0.5595727,2.521841,-0.3581978,0.2894676,2.592854,-0.4942959,0.0979666,2.627937,-0.6563271,0.1479381,2.436833,-0.6825036,0.1852479,2.404232,0.009593153,0.290403,2.602446,0.1052854,0.07790446,2.656385,0.2783294,0.1174619,2.489605,0.3055304,0.1636488,2.456283,-0.2503372,-0.2046005,2.541318,-0.2866554,-0.5487847,2.514517,-0.2616818,-0.9089054,2.552802,-0.2803423,-0.9807845,2.454754,-0.08136676,-0.2005758,2.547856,-0.05211585,-0.553613,2.525118,-0.08169512,-0.9231842,2.574033,-0.05284107,-0.9953769,2.477113,-0.1673821,0.3321178,2.574121,-0.72177,0.2513305,2.358332,-0.6430089,0.2106652,2.37772,0.3598615,0.2301753,2.409627,0.2447923,0.1927416,2.4105
-0.1680914,-0.2054859,2.582268,-0.167816,0.1047597,2.58214,-0.1664114,0.4059455,2.568835,-0.1764914,0.5595378,2.522083,-0.3578142,0.2895887,2.593386,-0.4931649,0.09885592,2.628292,-0.6521644,0.1503788,2.433823,-0.6750759,0.1878217,2.401976,0.009804603,0.2904369,2.602726,0.1051653,0.07868157,2.656084,0.2841714,0.1374553,2.471965,0.2997106,0.1698527,2.454751,-0.2502112,-0.2045913,2.541365,-0.2865369,-0.5487711,2.514519,-0.2616891,-0.9088162,2.552776,-0.2805156,-0.9805831,2.454777,-0.08110235,-0.2006506,2.548373,-0.05207809,-0.5535027,2.525192,-0.08164423,-0.923224,2.574109,-0.05248147,-0.9957489,2.477057,-0.1669433,0.3318916,2.574548,-0.7118759,0.2514139,2.35961,-0.6389772,0.2177055,2.37516,0.3504931,0.2385439,2.405463,0.2376669,0.190824,2.4085
-0.1679519,-0.2054878,2.582381,-0.1673885,0.1047403,2.582415,-0.1656249,0.4059238,2.569285,-0.1752539,0.5592381,2.522835,-0.3572213,0.2902125,2.593671,-0.4927282,0.09919938,2.628052,-0.6472257,0.1529297,2.430258,-0.6680883,0.1879329,2.401545,0.01005363,0.2903107,2.603288,0.1054878,0.07903697,2.655267,0.2830882,0.1450897,2.46769,0.2921139,0.1757758,2.452809,-0.2500834,-0.2045469,2.541358,-0.2862696,-0.5486691,2.514679,-0.2616497,-0.9088144,2.553,-0.275957,-0.9777765,2.462543,-0.08092354,-0.2007051,2.548651,-0.05193943,-0.5538449,2.525518,-0.0822322,-0.9249446,2.574807,-0.0527882,-0.9962465,2.475573,-0.1662492,0.3318675,2.574954,-0.7015006,0.2555119,2.358467,-0.6259991,0.2112083,2.374391,0.3400177,0.2425334,2.406761,0.2249857,0.1980463,2.402455
-0.1676092,-0.2054766,2.582648,-0.1670062,0.1047427,2.58284,-0.1652675,0.4059355,2.569845,-0.174543,0.5591396,2.523474,-0.3566899,0.2905209,2.593661,-0.4915664,0.09934402,2.628356,-0.6437297,0.154329,2.428453,-0.6625255,0.1881523,2.40053,0.01024286,0.2902926,2.603469,0.1058247,0.07957188,2.654564,0.27888,0.1519575,2.464412,0.2831754,0.1819376,2.45106,-0.2497426,-0.2044887,2.541441,-0.2860984,-0.54884,2.514814,-0.2616455,-0.9092105,2.552925,-0.2769561,-0.9791164,2.459575,-0.08058145,-0.2007256,2.549092,-0.05186573,-0.5537829,2.525565,-0.08227725,-0.9249322,2.574838,-0.05120962,-0.9967242,2.474149,-0.1658801,0.3318746,2.575481,-0.6979563,0.2531811,2.360118,-0.6198326,0.209763,2.371517,0.3286919,0.2492345,2.405974,0.217825,0.1990564,2.401417
-0.1673569,-0.2054441,2.582834,-0.1667175,0.1047468,2.583158,-0.1649873,0.4059192,2.570283,-0.1738918,0.5591901,2.523985,-0.3558561,0.2906765,2.594567,-0.4907348,0.09945563,2.628573,-0.6401104,0.1552536,2.426611,-0.6563461,0.1905947,2.398454,0.01057816,0.2901312,2.603935,0.1059343,0.07999814,2.654052,0.2712589,0.1566204,2.46577,0.2762574,0.1854866,2.449715,-0.2495191,-0.2044111,2.541486,-0.2856692,-0.5490206,2.515216,-0.2615996,-0.9092799,2.552979,-0.2761505,-0.9796214,2.460869,-0.08029705,-0.2007314,2.549416,-0.05149816,-0.5532371,2.525679,-0.08211551,-0.9238659,2.574974,-0.05063527,-0.9965292,2.473731,-0.1655937,0.3318621,2.575889,-0.6919047,0.2523119,2.3553,-0.6163114,0.2179422,2.367125,0.3205452,0.2549474,2.394308,0.2099871,0.1969125,2.4043
-0.1671003,-0.2055523,2.582788,-0.1664094,0.1046648,2.583302,-0.1645906,0.4058773,2.570696,-0.1730934,0.5590714,2.524316,-0.3548866,0.2907284,2.594143,-0.4894617,0.09974071,2.628169,-0.6366099,0.155891,2.424123,-0.6533182,0.1903389,2.394369,0.01079947,0.2900134,2.604075,0.1060241,0.08056097,2.652724,0.2661318,0.159912,2.463638,0.268408,0.1918066,2.444402,-0.2492358,-0.2044749,2.541393,-0.2856214,-0.5488862,2.51504,-0.2616183,-0.9094648,2.552774,-0.276654,-0.9794681,2.460067,-0.0800655,-0.2008637,2.549371,-0.05146081,-0.5532133,2.525707,-0.08202595,-0.9245961,2.574565,-0.05057286,-0.996895,2.47211,-0.1652194,0.3318066,2.576224,-0.6847431,0.2537862,2.348446,-0.6147321,0.2192547,2.364778,0.3107029,0.2580271,2.389771,0.2037025,0.2034814,2.400692
-0.1668112,-0.205545,2.582737,-0.1662002,0.1046605,2.583405,-0.1644237,0.4058691,2.570974,-0.172367,0.5590625,2.525046,-0.3543748,0.2906823,2.594286,-0.4888559,0.09987466,2.626792,-0.6334326,0.156561,2.421906,-0.6488526,0.1901517,2.393255,0.01131571,0.2898127,2.604509,0.1070679,0.08174617,2.650187,0.2592832,0.1635647,2.461323,0.2640494,0.1943127,2.443681,-0.2489133,-0.2043996,2.541292,-0.2855063,-0.5487567,2.514871,-0.2614859,-0.9092901,2.552736,-0.2772737,-0.9792925,2.459697,-0.07979973,-0.2008995,2.549321,-0.0512636,-0.5528888,2.52561,-0.08165859,-0.9241418,2.574252,-0.05021142,-0.9965627,2.472647,-0.1650412,0.3317988,2.57645,-0.6799829,0.2542199,2.349356,-0.6075041,0.2225745,2.359667,0.3040231,0.2601615,2.397579,0.1967256,0.2046818,2.3951
-0.1664177,-0.2055808,2.582699,-0.1657801,0.1046674,2.583649,-0.1639414,0.4059517,2.571628,-0.1718901,0.5590854,2.525419,-0.3538709,0.2906667,2.594413,-0.4881843,0.09965472,2.626945,-0.6307216,0.157714,2.41986,-0.6442695,0.190723,2.393051,0.01161693,0.2896184,2.604824,0.1070339,0.08189432,2.650062,0.2548785,0.1649554,2.46146,0.2610576,0.1976613,2.442543,-0.2484588,-0.2043992,2.541293,-0.2854789,-0.548776,2.514863,-0.2614378,-0.9093252,2.552716,-0.2767063,-0.9794311,2.460073,-0.07946265,-0.2009502,2.549204,-0.05106134,-0.5529755,2.525839,-0.08161482,-0.9242395,2.574327,-0.05064408,-0.9966564,2.472648,-0.1645721,0.3318577,2.576985,-0.6737612,0.2590075,2.34431,-0.5918423,0.2070234,2.357357,0.2941385,0.2709027,2.393832,0.1961268,0.2043928,2.399333
-0.1661606,-0.2056295,2.582734,-0.1654786,0.1046041,2.583884,-0.1636272,0.4058785,2.572109,-0.1710288,0.5590348,2.52617,-0.3535179,0.2904508,2.594725,-0.4873888,0.1000588,2.627713,-0.6280723,0.1571873,2.419467,-0.6410017,0.1899585,2.393123,0.01215235,0.2894814,2.605453,0.1072436,0.08214836,2.649678,0.2508083,0.1661041,2.462121,0.2582579,0.1995773,2.442644,-0.2481747,-0.2044472,2.541366,-0.2848956,-0.5490909,2.515054,-0.2613681,-0.9096556,2.552835,-0.2778432,-0.9802136,2.458703,-0.07924186,-0.2009856,2.549175,-0.05099134,-0.5528777,2.525875,-0.08157693,-0.9242514,2.574378,-0.05102957,-0.9968423,2.473433,-0.1642563,0.3317861,2.577404,-0.6710463,0.2563859,2.349485,-0.5968404,0.2225851,2.358182,0.2932974,0.2698219,2.400191,0.1907948,0.2100005,2.396667
