-1.324143,0.6970798,-1.285146,0.8182845,-1.332688,0.5447893,-1.326764,0.285488,-1.198552,0.0786474,-1.136662,0.007344726,-1.313728,0.02443436,-1.341356,-0.3849997,-1.362799,-0.7235928,-1.269145,-0.773253,-1.10291,-0.05010207,636427334972350251
-1.324549,0.6975518,-1.285011,0.8181543,-1.333512,0.5453039,-1.326829,0.2854081,-1.197556,0.07969984,-1.138618,0.008082551,-1.314165,0.02464175,-1.341673,-0.3848956,-1.36435,-0.7234025,-1.269,-0.7723377,-1.099784,-0.04737045,636427334972721246
-1.324886,0.6978568,-1.284569,0.8178687,-1.333589,0.5452325,-1.326958,0.2854562,-1.198528,0.08005325,-1.145375,0.004906003,-1.314105,0.02328019,-1.338787,-0.3858668,-1.365161,-0.725556,-1.268846,-0.7740707,-1.109542,-0.04854325,636427334973027296
-1.324582,0.6974673,-1.284266,0.8174731,-1.333879,0.545545,-1.327603,0.2848043,-1.177045,0.0270926,-1.15125,-0.0106485,-1.31444,0.02327549,-1.338544,-0.3858777,-1.36486,-0.7256311,-1.267159,-0.776563,-1.11829,-0.0520795,636427334973388248
-1.324296,0.6973733,-1.283638,0.8170005,-1.334158,0.54531,-1.328384,0.2838376,-1.234587,0.08261875,-1.18478,-0.001345336,-1.313019,0.02345786,-1.343391,-0.3565268,-1.3638,-0.7021908,-1.267057,-0.7759023,-1.139387,-0.05889522,636427334973729158
-1.324201,0.6972475,-1.282495,0.8170689,-1.334101,0.5453101,-1.328969,0.2833135,-1.237356,0.08106408,-1.206522,-0.00856666,-1.311917,0.02392387,-1.342245,-0.3610074,-1.354285,-0.7443743,-1.26334,-0.779439,-1.158531,-0.06842464,636427334974135373
-1.324081,0.6977881,-1.281169,0.8163463,-1.334284,0.5455704,-1.330441,0.2799303,-1.254843,0.071569,-1.236307,-0.01766312,-1.311227,0.02491572,-1.342871,-0.3788259,-1.3693,-0.7158527,-1.26544,-0.7762997,-1.195097,-0.08399566,636427334974371003
-1.323388,0.6980092,-1.279578,0.8159801,-1.334152,0.5455129,-1.331934,0.2771933,-1.262796,-0.003206897,-1.253749,-0.04500991,-1.309156,0.02491391,-1.340297,-0.3714742,-1.368119,-0.7082745,-1.265757,-0.7766053,-1.230415,-0.104927,636427334974747003
-1.3227,0.6978365,-1.277244,0.8149686,-1.333659,0.5460984,-1.333299,0.2763504,-1.273869,-0.007978008,-1.281416,-0.05438326,-1.307473,0.02522479,-1.340548,-0.3839213,-1.368919,-0.7206874,-1.265725,-0.7770277,-1.276666,-0.1232596,636427334975133037
-1.321728,0.6985315,-1.275563,0.8148883,-1.333083,0.5464081,-1.335178,0.2757014,-1.309069,-0.01038277,-1.302376,-0.05512203,-1.304384,0.02525873,-1.335572,-0.3833933,-1.368108,-0.7219683,-1.269369,-0.7803175,-1.299908,-0.1323266,636427334975378687
-1.320925,0.6984363,-1.272017,0.8141034,-1.332148,0.5469015,-1.33773,0.2770667,-1.319467,-0.009812078,-1.317668,-0.05808515,-1.303444,0.02496726,-1.333978,-0.3833247,-1.367832,-0.7221102,-1.267756,-0.7790609,-1.324371,-0.1485834,636427334975804820
-1.31887,0.6987289,-1.269069,0.8142273,-1.331213,0.5459646,-1.343901,0.2879112,-1.330924,-0.008617579,-1.328876,-0.05950886,-1.302974,0.02481253,-1.339842,-0.3834769,-1.367583,-0.7218651,-1.26766,-0.7792846,-1.330363,-0.1476206,636427334976105643
