0.5580299,-0.425548,1.627834,0.7030851,-0.2203246,1.513873,0.8372074,-0.01956049,1.390313,0.9180189,0.02618267,1.352871,0.6395466,-0.003250743,1.384513,0.5513619,-0.2280856,1.411524,0.5888008,-0.4529142,1.439236,0.5985767,-0.5229144,1.461772,0.9268136,-0.1686589,1.4834,1.045949,-0.3321446,1.490895,1.148378,-0.4703429,1.50039,1.184474,-0.5170007,1.506376,0.4853542,-0.3729063,1.583231,0.3925566,-0.6193395,1.543683,0.2539366,-0.9562003,1.631999,0.2556476,-1.00126,1.528516,0.6102764,-0.4624875,1.613717,0.6480629,-0.8097711,1.564171,0.6060699,-1.083452,1.560067,0.6133996,-0.9506814,1.531506,0.8053206,-0.06919588,1.422813,0.6116344,-0.5952514,1.473558,0.5633552,-0.5441041,1.447095,1.195698,-0.5333114,1.509906,1.181408,-0.5221081,1.523623
0.5582149,-0.4256254,1.627885,0.7031642,-0.2202858,1.513929,0.8372787,-0.01935493,1.390432,0.9175738,0.02653031,1.352722,0.639583,-0.003148516,1.384418,0.5557383,-0.2293042,1.412598,0.5886902,-0.4529897,1.439318,0.5981348,-0.5226698,1.462049,0.9266924,-0.1685027,1.483616,1.045836,-0.3320167,1.491061,1.148201,-0.4701475,1.500501,1.184275,-0.5167825,1.506469,0.4856443,-0.3732944,1.583321,0.3907993,-0.6190776,1.546163,0.2567279,-0.9532933,1.630808,0.2568547,-1.003737,1.526724,0.6104698,-0.4624051,1.613769,0.647935,-0.8097349,1.564174,0.6090626,-1.083784,1.559418,0.6145737,-0.9507565,1.531261,0.8053993,-0.06903599,1.422916,0.6119307,-0.599153,1.477037,0.5629427,-0.546735,1.449136,1.1955,-0.5330942,1.509998,1.181357,-0.5220386,1.523632
0.5579202,-0.4240628,1.629252,0.7030551,-0.2195328,1.514499,0.8372935,-0.01910601,1.390548,0.9177902,0.0264257,1.352774,0.6393709,-0.00311166,1.384746,0.5550604,-0.2292544,1.41226,0.5886891,-0.4529874,1.439317,0.5981767,-0.5232736,1.461969,0.9265439,-0.1683549,1.483815,1.04577,-0.3318583,1.491045,1.148138,-0.4698953,1.500291,1.184213,-0.5164989,1.506195,0.4851627,-0.3714283,1.584551,0.391118,-0.6175012,1.545842,0.2596236,-0.9531628,1.628959,0.2595342,-1.00374,1.525003,0.6103731,-0.4611776,1.615267,0.6478762,-0.8084849,1.564193,0.6085094,-1.082513,1.558994,0.6146092,-0.9495776,1.530769,0.805398,-0.06867471,1.42312,0.612169,-0.5970245,1.475985,0.5618239,-0.5486087,1.449158,1.195438,-0.5328115,1.509723,1.181316,-0.521937,1.523572
0.5579695,-0.4231161,1.630036,0.7030859,-0.2190936,1.51483,0.8373265,-0.01900392,1.390594,0.9173008,0.02692336,1.352703,0.6393377,-0.00306581,1.38478,0.5559222,-0.2294711,1.412639,0.5892197,-0.4618454,1.44439,0.5995237,-0.5306146,1.465165,0.9263636,-0.1682095,1.483918,1.045789,-0.3316066,1.491,1.148299,-0.4695227,1.500118,1.184422,-0.5160856,1.505979,0.485113,-0.3703066,1.585341,0.3917454,-0.616611,1.545526,0.2574907,-0.9506928,1.63005,0.2573655,-1.001405,1.526153,0.6105237,-0.4604459,1.616032,0.6479239,-0.8077615,1.564241,0.6034323,-1.081064,1.561556,0.612523,-0.948643,1.531753,0.8054367,-0.06850035,1.42322,0.6109456,-0.6048206,1.48182,0.5616825,-0.5465853,1.44711,1.195645,-0.5324,1.509509,1.181331,-0.5217835,1.523508
0.5580625,-0.423537,1.629851,0.7030955,-0.2191103,1.514824,0.8373463,-0.01889533,1.390638,0.9174361,0.02686258,1.352732,0.6393003,-0.003039331,1.384809,0.5561106,-0.2295198,1.412822,0.5887957,-0.4534049,1.440213,0.5969561,-0.5231255,1.461648,0.926199,-0.1680551,1.484013,1.045445,-0.3316996,1.49056,1.147727,-0.4697278,1.499211,1.183774,-0.5163284,1.504916,0.4853274,-0.3717372,1.585019,0.3916201,-0.6179006,1.545238,0.2550221,-0.9563872,1.630821,0.2566392,-1.001974,1.527122,0.6105548,-0.460465,1.615949,0.6478887,-0.8077934,1.56427,0.6040956,-1.081212,1.56159,0.6127772,-0.9487323,1.53177,0.8054523,-0.06844403,1.423244,0.609951,-0.5989948,1.481364,0.5626072,-0.5409447,1.447257,1.194997,-0.5326403,1.508446,1.181103,-0.5217312,1.523166
0.5583642,-0.4244479,1.628958,0.7031504,-0.2192157,1.514718,0.8373627,-0.0188225,1.390698,0.9171901,0.02708381,1.352708,0.639353,-0.002938388,1.384691,0.5500243,-0.2274004,1.412048,0.5773028,-0.4036667,1.428663,0.5893561,-0.4725026,1.448068,0.9260988,-0.167934,1.484087,1.045143,-0.3317826,1.490377,1.147249,-0.4699771,1.498808,1.183237,-0.5166333,1.504439,0.4857168,-0.3727599,1.583978,0.3913648,-0.6187037,1.545101,0.2549702,-0.9571999,1.630985,0.2567216,-1.00263,1.527473,0.6107554,-0.4611357,1.615245,0.6480219,-0.8084846,1.564389,0.6047851,-1.082028,1.560654,0.613476,-0.9495186,1.53135,0.8054656,-0.06842104,1.42326,0.6004745,-0.5308206,1.454802,0.5628098,-0.5229216,1.446667,1.194462,-0.5329431,1.50797,1.180868,-0.5217483,1.522936
0.5584372,-0.4245309,1.628979,0.7031965,-0.2192089,1.514743,0.8374488,-0.01865875,1.39078,0.9173097,0.02701425,1.352676,0.6393318,-0.002902111,1.384723,0.5627735,-0.1675573,1.385296,0.5771313,-0.4005415,1.427868,0.5897495,-0.4853308,1.45116,0.9260054,-0.1678322,1.484183,1.044997,-0.3317714,1.490122,1.147042,-0.4700214,1.498252,1.183009,-0.5166962,1.503783,0.4858102,-0.3730038,1.584039,0.3912675,-0.6188731,1.544846,0.2550582,-0.9572984,1.631079,0.2568416,-1.002595,1.527822,0.6108194,-0.4611269,1.61525,0.6482028,-0.8084489,1.564226,0.604866,-1.081908,1.561889,0.6137223,-0.9494907,1.531891,0.8055444,-0.06830044,1.42333,0.5951316,-0.5445037,1.462591,0.5616012,-0.5323159,1.447392,1.194232,-0.5330051,1.507315,1.180669,-0.5216808,1.52256
0.5584456,-0.4245341,1.628981,0.7032177,-0.219187,1.51476,0.8375047,-0.01853579,1.390846,0.9174077,0.02693371,1.352658,0.6393406,-0.002816525,1.38458,0.5525174,-0.2281091,1.412408,0.5855893,-0.4556369,1.438749,0.5953896,-0.5242172,1.461731,0.9259162,-0.1677863,1.484263,1.044994,-0.3316973,1.490047,1.147055,-0.4698521,1.498037,1.183028,-0.516495,1.503522,0.4858319,-0.3730626,1.58403,0.3912347,-0.618906,1.544633,0.2549615,-0.9571521,1.631482,0.2568002,-1.002346,1.528419,0.6108412,-0.4610667,1.615275,0.6483581,-0.8083596,1.564084,0.6016364,-1.081274,1.563811,0.6123347,-0.9492275,1.532696,0.8055946,-0.06819728,1.423388,0.6064144,-0.603031,1.476407,0.55866,-0.5483506,1.446534,1.194251,-0.5328046,1.507054,1.180615,-0.5215573,1.522374
0.558477,-0.4250327,1.628803,0.7032222,-0.2192374,1.514748,0.8375035,-0.0184455,1.390899,0.9175498,0.02687468,1.35272,0.6392651,-0.002796192,1.384605,0.5622538,-0.1672602,1.385307,0.5748137,-0.4013471,1.423659,0.5876298,-0.4864268,1.449433,0.925776,-0.1677108,1.484322,1.045059,-0.331516,1.489709,1.147273,-0.4695587,1.49736,1.183297,-0.5161641,1.502732,0.4859236,-0.3739113,1.583824,0.3911437,-0.6196723,1.544476,0.2548907,-0.9575157,1.632531,0.2568063,-1.002605,1.5295,0.6108332,-0.4612517,1.615147,0.6483651,-0.8085366,1.564073,0.6013997,-1.081383,1.563857,0.6122169,-0.9493563,1.53272,0.8055956,-0.06816006,1.423414,0.5825323,-0.5483621,1.461857,0.5819606,-0.5383901,1.435143,1.194518,-0.5324746,1.506266,1.1806,-0.5212957,1.521811
0.5595143,-0.4258622,1.628908,0.7034665,-0.2193505,1.514807,0.8375162,-0.01829684,1.390961,0.9176849,0.02686026,1.352775,0.6392412,-0.002711717,1.38463,0.5447923,-0.2231754,1.410578,0.5748562,-0.4018333,1.423783,0.5875199,-0.4721255,1.446121,0.9257112,-0.1676115,1.48437,1.044814,-0.3315617,1.489695,1.146878,-0.4697287,1.497293,1.182852,-0.5163757,1.502646,0.4869686,-0.3750531,1.583931,0.3879966,-0.6194012,1.548422,0.2587352,-0.9565489,1.630284,0.2589934,-1.006973,1.526307,0.6118084,-0.4617091,1.615259,0.6504693,-0.8088355,1.564648,0.5925015,-1.079947,1.56113,0.6086152,-0.9488444,1.531623,0.8056419,-0.06807904,1.423465,0.6011155,-0.5330751,1.452756,0.6135948,-0.4608235,1.438215,1.194073,-0.5326849,1.50618,1.180358,-0.5213565,1.521699
